NAME,PRICE,CUSINE_CATEGORY,REGION,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,DAYS_OPEN
Restaurant_9825,2368,Seafood,Borivali,Dessert Parlor,12noon to 1am,Excellent,4.3,7940,Mon-Sun
Restaurant_9826,403,Cafe,Dadar,Bar,12noon to 1am,Average,3.0,8462,Mon-Fri
Restaurant_9827,1448,North Indian,Borivali,Dessert Parlor,10am to 11pm,Excellent,3.3,122,Tue-Sun
Restaurant_9828,1560,Cafe,Chembur,Dessert Parlor,12noon to 1am,Excellent,4.9,3323,Mon-Fri
Restaurant_9829,1293,North Indian,Borivali,Quick Bites,10am to 11pm,Poor,4.4,5586,Mon-Fri
Restaurant_9830,2161,Chinese,Borivali,Fine Dining,10am to 11pm,Average,4.7,7847,Mon-Fri
Restaurant_9831,768,Seafood,Bandra,Dessert Parlor,11am to 12midnight,Poor,3.0,5361,Mon-Sun
Restaurant_9832,599,Fast Food,Bandra,Quick Bites,10am to 11pm,Excellent,4.9,7893,Tue-Sun
Restaurant_9833,1514,North Indian,Andheri,Fine Dining,10am to 11pm,Poor,4.4,3613,Tue-Sun
Restaurant_9834,1672,Seafood,Goregaon,Dessert Parlor,10am to 11pm,Average,4.0,2089,Mon-Fri
Restaurant_9835,629,Cafe,Bandra,Cafe,10am to 11pm,Average,2.5,4505,Mon-Fri
Restaurant_9836,2106,Fast Food,Vashi,Cafe,11am to 12midnight,Very Good,2.6,4081,Mon-Sun
Restaurant_9837,1319,Cafe,Thane,Fine Dining,12noon to 1am,Poor,4.4,8709,Tue-Sun
Restaurant_9838,854,Chinese,Malad,Bar,12noon to 1am,Very Good,4.2,7186,Tue-Sun
Restaurant_9839,2447,Cafe,Malad,Fine Dining,10am to 11pm,Excellent,3.0,6750,Mon-Sun
Restaurant_9840,914,North Indian,Malad,Dessert Parlor,12noon to 1am,Poor,3.6,172,Mon-Fri
Restaurant_9841,826,Chinese,Bandra,Casual Dining,12noon to 1am,Good,4.1,574,Tue-Sun
Restaurant_9842,830,Seafood,Chembur,Dessert Parlor,10am to 11pm,Very Good,2.5,9926,Mon-Fri
Restaurant_9843,927,Chinese,Andheri,Fine Dining,10am to 11pm,Average,4.2,1007,Mon-Fri
Restaurant_9844,1431,Seafood,Powai,Casual Dining,12noon to 1am,Very Good,3.5,4981,Tue-Sun
Restaurant_9845,2146,Italian,Bandra,Fine Dining,11am to 12midnight,Poor,2.7,6812,Tue-Sun
Restaurant_9846,974,North Indian,Dadar,Dessert Parlor,12noon to 1am,Very Good,2.9,9782,Tue-Sun
Restaurant_9847,2278,North Indian,Bandra,Quick Bites,10am to 11pm,Average,3.6,6528,Tue-Sun
Restaurant_9848,2103,Seafood,Chembur,Cafe,12noon to 1am,Very Good,4.1,4451,Tue-Sun
Restaurant_9849,1777,Cafe,Malad,Casual Dining,12noon to 1am,Very Good,3.4,7586,Mon-Fri
Restaurant_9850,707,Fast Food,Chembur,Casual Dining,11am to 12midnight,Good,2.8,1724,Tue-Sun
Restaurant_9851,2173,Cafe,Bandra,Dessert Parlor,12noon to 1am,Excellent,4.6,8423,Mon-Sun
Restaurant_9852,1577,Italian,Bandra,Cafe,12noon to 1am,Average,3.8,2637,Mon-Sun
Restaurant_9853,734,Seafood,Vashi,Bar,10am to 11pm,Excellent,3.2,7084,Mon-Sun
Restaurant_9854,1309,Italian,Thane,Casual Dining,11am to 12midnight,Good,4.2,628,Tue-Sun
Restaurant_9855,583,Seafood,Thane,Cafe,12noon to 1am,Poor,3.3,2125,Mon-Sun
Restaurant_9856,1174,Italian,Vashi,Cafe,12noon to 1am,Poor,3.4,4870,Mon-Fri
Restaurant_9857,2014,Seafood,Borivali,Casual Dining,10am to 11pm,Good,3.2,860,Tue-Sun
Restaurant_9858,2152,North Indian,Vashi,Quick Bites,10am to 11pm,Poor,3.4,4448,Mon-Fri
Restaurant_9859,688,Italian,Thane,Fine Dining,11am to 12midnight,Poor,3.2,9473,Mon-Sun
Restaurant_9860,2355,Italian,Thane,Quick Bites,11am to 12midnight,Very Good,5.0,2379,Mon-Sun
Restaurant_9861,2404,Seafood,Vashi,Dessert Parlor,11am to 12midnight,Very Good,3.1,2789,Mon-Sun
Restaurant_9862,1328,Chinese,Thane,Fine Dining,10am to 11pm,Very Good,4.1,1011,Tue-Sun
Restaurant_9863,2073,Chinese,Bandra,Fine Dining,10am to 11pm,Good,3.0,7188,Mon-Fri
Restaurant_9864,2158,North Indian,Vashi,Dessert Parlor,10am to 11pm,Poor,3.9,1144,Tue-Sun
Restaurant_9865,1048,Cafe,Thane,Cafe,10am to 11pm,Excellent,3.8,4967,Tue-Sun
Restaurant_9866,2155,Cafe,Powai,Casual Dining,11am to 12midnight,Average,3.9,607,Mon-Fri
Restaurant_9867,2179,North Indian,Vashi,Quick Bites,11am to 12midnight,Poor,3.4,4230,Tue-Sun
Restaurant_9868,2107,Cafe,Bandra,Cafe,11am to 12midnight,Good,4.7,474,Mon-Sun
Restaurant_9869,1841,Fast Food,Borivali,Quick Bites,10am to 11pm,Very Good,3.2,7407,Mon-Sun
Restaurant_9870,486,Fast Food,Bandra,Casual Dining,10am to 11pm,Average,4.7,8557,Mon-Sun
Restaurant_9871,1351,Fast Food,Malad,Quick Bites,10am to 11pm,Average,3.5,9686,Tue-Sun
Restaurant_9872,1890,Fast Food,Malad,Bar,10am to 11pm,Average,4.1,8291,Tue-Sun
Restaurant_9873,1598,Seafood,Borivali,Dessert Parlor,12noon to 1am,Excellent,2.5,6514,Mon-Sun
Restaurant_9874,306,Chinese,Andheri,Fine Dining,11am to 12midnight,Very Good,3.6,9662,Tue-Sun
Restaurant_9875,1918,North Indian,Dadar,Quick Bites,11am to 12midnight,Very Good,4.1,1518,Mon-Sun
Restaurant_9876,1880,Seafood,Chembur,Casual Dining,12noon to 1am,Very Good,3.2,4834,Mon-Sun
Restaurant_9877,2495,Fast Food,Malad,Casual Dining,11am to 12midnight,Very Good,3.3,638,Tue-Sun
Restaurant_9878,892,North Indian,Chembur,Bar,10am to 11pm,Poor,3.5,8090,Mon-Fri
Restaurant_9879,2381,Chinese,Chembur,Casual Dining,11am to 12midnight,Average,3.2,8291,Mon-Fri
Restaurant_9880,1824,Cafe,Dadar,Bar,10am to 11pm,Average,4.0,496,Mon-Sun
Restaurant_9881,1105,Seafood,Malad,Cafe,10am to 11pm,Average,2.6,1665,Mon-Sun
Restaurant_9882,1041,Chinese,Borivali,Quick Bites,10am to 11pm,Good,4.6,1974,Tue-Sun
Restaurant_9883,1265,North Indian,Andheri,Casual Dining,12noon to 1am,Very Good,4.9,7185,Tue-Sun
Restaurant_9884,2323,Italian,Chembur,Dessert Parlor,11am to 12midnight,Poor,2.9,5193,Tue-Sun
Restaurant_9885,1777,Seafood,Powai,Quick Bites,10am to 11pm,Poor,3.1,9109,Mon-Sun
Restaurant_9886,548,North Indian,Thane,Bar,11am to 12midnight,Good,4.9,8570,Mon-Sun
Restaurant_9887,691,North Indian,Malad,Quick Bites,12noon to 1am,Good,2.9,4355,Tue-Sun
Restaurant_9888,181,Chinese,Borivali,Quick Bites,11am to 12midnight,Average,2.8,1571,Mon-Fri
Restaurant_9889,2282,North Indian,Goregaon,Casual Dining,11am to 12midnight,Average,4.5,4633,Mon-Fri
Restaurant_9890,1506,Seafood,Bandra,Dessert Parlor,11am to 12midnight,Average,4.2,9849,Mon-Fri
Restaurant_9891,1580,Fast Food,Borivali,Cafe,11am to 12midnight,Average,4.2,9779,Mon-Sun
Restaurant_9892,1179,Seafood,Vashi,Dessert Parlor,12noon to 1am,Average,3.1,9114,Tue-Sun
Restaurant_9893,518,North Indian,Andheri,Fine Dining,11am to 12midnight,Very Good,3.4,8526,Mon-Fri
Restaurant_9894,187,Chinese,Bandra,Bar,10am to 11pm,Poor,2.9,9101,Tue-Sun
Restaurant_9895,314,Seafood,Vashi,Fine Dining,12noon to 1am,Very Good,2.9,2122,Mon-Fri
Restaurant_9896,1858,Italian,Thane,Dessert Parlor,11am to 12midnight,Poor,3.7,2332,Tue-Sun
Restaurant_9897,1620,Fast Food,Bandra,Dessert Parlor,11am to 12midnight,Excellent,4.2,8355,Mon-Fri
Restaurant_9898,1817,Cafe,Andheri,Bar,10am to 11pm,Excellent,3.3,8749,Mon-Sun
Restaurant_9899,2392,Chinese,Vashi,Dessert Parlor,12noon to 1am,Excellent,3.7,6647,Mon-Sun
Restaurant_9900,1601,Chinese,Thane,Cafe,12noon to 1am,Poor,3.4,8509,Mon-Sun
Restaurant_9901,408,Cafe,Chembur,Quick Bites,10am to 11pm,Good,4.8,4234,Mon-Fri
Restaurant_9902,330,Cafe,Goregaon,Cafe,11am to 12midnight,Very Good,4.3,858,Mon-Sun
Restaurant_9903,254,Seafood,Borivali,Fine Dining,11am to 12midnight,Good,4.1,8301,Tue-Sun
Restaurant_9904,1298,North Indian,Chembur,Quick Bites,12noon to 1am,Poor,4.3,7983,Mon-Sun
Restaurant_9905,214,North Indian,Vashi,Quick Bites,12noon to 1am,Average,3.2,2825,Mon-Sun
Restaurant_9906,1513,Italian,Chembur,Dessert Parlor,11am to 12midnight,Good,4.8,2742,Mon-Sun
Restaurant_9907,410,Fast Food,Vashi,Quick Bites,10am to 11pm,Poor,3.0,9517,Tue-Sun
Restaurant_9908,1092,North Indian,Powai,Bar,10am to 11pm,Excellent,2.8,8313,Mon-Sun
Restaurant_9909,2447,Italian,Dadar,Cafe,11am to 12midnight,Average,4.8,4493,Tue-Sun
Restaurant_9910,1141,Italian,Thane,Quick Bites,10am to 11pm,Excellent,3.1,189,Mon-Fri
Restaurant_9911,111,Chinese,Chembur,Dessert Parlor,12noon to 1am,Good,4.6,7512,Mon-Fri
Restaurant_9912,1527,Chinese,Dadar,Dessert Parlor,11am to 12midnight,Good,3.2,7656,Tue-Sun
Restaurant_9913,2379,Fast Food,Andheri,Dessert Parlor,10am to 11pm,Very Good,3.2,3351,Mon-Sun
Restaurant_9914,2113,Seafood,Powai,Casual Dining,10am to 11pm,Very Good,4.9,9784,Mon-Fri
Restaurant_9915,829,Cafe,Malad,Cafe,12noon to 1am,Poor,4.9,4702,Tue-Sun
Restaurant_9916,1401,Cafe,Dadar,Dessert Parlor,12noon to 1am,Good,4.9,3708,Tue-Sun
Restaurant_9917,1476,Fast Food,Andheri,Bar,11am to 12midnight,Excellent,2.8,3532,Mon-Fri
Restaurant_9918,2136,Italian,Malad,Dessert Parlor,12noon to 1am,Very Good,3.9,8477,Mon-Fri
Restaurant_9919,2450,Fast Food,Andheri,Casual Dining,12noon to 1am,Excellent,2.6,5159,Tue-Sun
Restaurant_9920,640,Cafe,Thane,Cafe,11am to 12midnight,Poor,4.2,575,Tue-Sun
Restaurant_9921,176,Italian,Malad,Quick Bites,10am to 11pm,Excellent,4.2,2219,Mon-Sun
Restaurant_9922,123,Cafe,Andheri,Cafe,12noon to 1am,Excellent,5.0,2030,Mon-Sun
Restaurant_9923,1138,Seafood,Powai,Quick Bites,11am to 12midnight,Average,4.7,2959,Mon-Fri
Restaurant_9924,775,Chinese,Chembur,Quick Bites,12noon to 1am,Poor,3.0,2181,Mon-Fri
Restaurant_9925,2494,Chinese,Andheri,Dessert Parlor,12noon to 1am,Very Good,3.6,499,Mon-Fri
Restaurant_9926,271,Italian,Goregaon,Fine Dining,10am to 11pm,Average,3.1,5482,Mon-Sun
Restaurant_9927,1992,Fast Food,Goregaon,Bar,12noon to 1am,Good,2.6,4044,Tue-Sun
Restaurant_9928,588,Cafe,Malad,Bar,12noon to 1am,Good,3.5,2916,Tue-Sun
Restaurant_9929,1585,North Indian,Malad,Fine Dining,12noon to 1am,Very Good,2.8,8320,Mon-Fri
Restaurant_9930,856,Seafood,Andheri,Dessert Parlor,10am to 11pm,Poor,4.4,9833,Tue-Sun
Restaurant_9931,254,Cafe,Bandra,Casual Dining,12noon to 1am,Good,3.5,1089,Mon-Sun
Restaurant_9932,356,North Indian,Goregaon,Quick Bites,11am to 12midnight,Good,2.6,8686,Tue-Sun
Restaurant_9933,1879,Seafood,Powai,Fine Dining,11am to 12midnight,Good,3.2,1938,Mon-Sun
Restaurant_9934,773,Seafood,Bandra,Bar,10am to 11pm,Poor,3.3,6234,Mon-Sun
Restaurant_9935,2215,Chinese,Thane,Cafe,10am to 11pm,Good,3.6,3953,Mon-Sun
Restaurant_9936,2491,Italian,Dadar,Casual Dining,10am to 11pm,Very Good,4.2,2423,Mon-Sun
Restaurant_9937,772,Cafe,Powai,Dessert Parlor,12noon to 1am,Very Good,4.5,6361,Mon-Sun
Restaurant_9938,1572,Seafood,Andheri,Casual Dining,10am to 11pm,Very Good,5.0,978,Mon-Sun
Restaurant_9939,358,Cafe,Powai,Bar,11am to 12midnight,Average,4.6,2978,Mon-Fri
Restaurant_9940,406,Seafood,Thane,Fine Dining,11am to 12midnight,Very Good,3.6,3129,Mon-Sun
Restaurant_9941,1218,Fast Food,Andheri,Dessert Parlor,12noon to 1am,Excellent,2.8,3993,Tue-Sun
Restaurant_9942,345,Chinese,Thane,Bar,12noon to 1am,Good,4.2,8975,Tue-Sun
Restaurant_9943,1758,Italian,Chembur,Quick Bites,12noon to 1am,Very Good,3.6,7792,Mon-Fri
Restaurant_9944,286,North Indian,Goregaon,Casual Dining,12noon to 1am,Poor,3.5,5262,Mon-Fri
Restaurant_9945,1897,North Indian,Powai,Fine Dining,11am to 12midnight,Poor,3.3,8195,Mon-Sun
Restaurant_9946,1024,Fast Food,Andheri,Quick Bites,11am to 12midnight,Poor,2.9,1505,Tue-Sun
Restaurant_9947,884,Chinese,Bandra,Cafe,10am to 11pm,Average,2.7,9212,Mon-Sun
Restaurant_9948,1695,Seafood,Powai,Quick Bites,12noon to 1am,Poor,4.5,6772,Mon-Sun
Restaurant_9949,1460,Chinese,Dadar,Casual Dining,11am to 12midnight,Average,3.0,9520,Mon-Sun
Restaurant_9950,440,Italian,Powai,Cafe,11am to 12midnight,Good,4.2,9007,Mon-Fri
Restaurant_9951,662,North Indian,Powai,Bar,10am to 11pm,Excellent,4.3,5857,Mon-Sun
Restaurant_9952,750,Cafe,Andheri,Fine Dining,11am to 12midnight,Poor,3.3,2395,Mon-Sun
Restaurant_9953,1293,North Indian,Powai,Cafe,11am to 12midnight,Poor,3.9,4045,Mon-Fri
Restaurant_9954,168,Italian,Borivali,Casual Dining,12noon to 1am,Average,4.3,6606,Tue-Sun
Restaurant_9955,1683,Seafood,Dadar,Dessert Parlor,10am to 11pm,Average,2.8,655,Tue-Sun
Restaurant_9956,2204,Chinese,Goregaon,Cafe,12noon to 1am,Excellent,2.9,1613,Mon-Fri
Restaurant_9957,1400,North Indian,Thane,Bar,12noon to 1am,Very Good,4.3,4608,Mon-Sun
Restaurant_9958,1222,North Indian,Malad,Cafe,10am to 11pm,Average,3.2,1386,Mon-Sun
Restaurant_9959,1015,Cafe,Vashi,Fine Dining,10am to 11pm,Excellent,2.8,2230,Tue-Sun
Restaurant_9960,2472,Chinese,Vashi,Quick Bites,12noon to 1am,Good,3.8,235,Mon-Sun
Restaurant_9961,560,Cafe,Andheri,Dessert Parlor,12noon to 1am,Poor,4.5,4979,Mon-Sun
Restaurant_9962,2326,Cafe,Chembur,Casual Dining,12noon to 1am,Poor,3.3,3288,Mon-Sun
Restaurant_9963,943,Seafood,Dadar,Dessert Parlor,12noon to 1am,Excellent,3.2,314,Mon-Fri
Restaurant_9964,673,North Indian,Powai,Quick Bites,10am to 11pm,Excellent,3.0,3267,Mon-Sun
Restaurant_9965,218,Fast Food,Borivali,Dessert Parlor,11am to 12midnight,Poor,3.7,6040,Mon-Sun
Restaurant_9966,745,Chinese,Goregaon,Quick Bites,10am to 11pm,Average,3.9,6724,Mon-Fri
Restaurant_9967,1578,Seafood,Dadar,Fine Dining,11am to 12midnight,Very Good,2.8,3251,Tue-Sun
Restaurant_9968,2173,Fast Food,Goregaon,Cafe,10am to 11pm,Good,4.5,845,Mon-Fri
Restaurant_9969,1613,Seafood,Goregaon,Casual Dining,12noon to 1am,Very Good,3.8,3869,Mon-Fri
Restaurant_9970,2131,Seafood,Thane,Quick Bites,11am to 12midnight,Very Good,3.9,7982,Mon-Fri
Restaurant_9971,1131,Italian,Andheri,Quick Bites,10am to 11pm,Very Good,2.8,6232,Mon-Sun
Restaurant_9972,1068,Italian,Bandra,Cafe,10am to 11pm,Poor,4.1,7227,Tue-Sun
Restaurant_9973,2110,Seafood,Powai,Quick Bites,10am to 11pm,Very Good,4.2,2732,Mon-Sun
Restaurant_9974,1639,Italian,Goregaon,Casual Dining,12noon to 1am,Average,3.5,3160,Mon-Fri
Restaurant_9975,2296,Chinese,Vashi,Bar,10am to 11pm,Average,4.0,7539,Mon-Sun
Restaurant_9976,1611,North Indian,Chembur,Dessert Parlor,10am to 11pm,Average,3.1,9189,Tue-Sun
Restaurant_9977,1148,Fast Food,Malad,Fine Dining,12noon to 1am,Excellent,4.1,4373,Tue-Sun
Restaurant_9978,754,Chinese,Dadar,Fine Dining,11am to 12midnight,Good,3.8,8930,Mon-Fri
Restaurant_9979,2054,North Indian,Malad,Quick Bites,11am to 12midnight,Average,4.0,9351,Mon-Fri
Restaurant_9980,654,Italian,Thane,Dessert Parlor,12noon to 1am,Very Good,3.1,5417,Mon-Sun
Restaurant_9981,524,Fast Food,Powai,Fine Dining,11am to 12midnight,Excellent,4.5,9582,Mon-Sun
Restaurant_9982,392,Chinese,Malad,Dessert Parlor,10am to 11pm,Poor,4.6,8945,Mon-Fri
Restaurant_9983,1308,Cafe,Bandra,Fine Dining,10am to 11pm,Average,2.8,8022,Mon-Fri
Restaurant_9984,530,Seafood,Thane,Bar,11am to 12midnight,Very Good,4.7,6118,Mon-Fri
Restaurant_9985,416,North Indian,Vashi,Quick Bites,11am to 12midnight,Very Good,4.4,8510,Tue-Sun
Restaurant_9986,497,North Indian,Bandra,Casual Dining,11am to 12midnight,Poor,3.9,5462,Mon-Fri
Restaurant_9987,1447,Cafe,Andheri,Quick Bites,12noon to 1am,Excellent,2.6,7795,Tue-Sun
Restaurant_9988,1688,Cafe,Bandra,Dessert Parlor,11am to 12midnight,Very Good,3.8,8319,Mon-Sun
Restaurant_9989,695,Seafood,Borivali,Cafe,12noon to 1am,Good,3.7,4572,Mon-Fri
Restaurant_9990,2223,Italian,Borivali,Bar,11am to 12midnight,Average,3.1,7740,Mon-Fri
Restaurant_9991,2043,Chinese,Goregaon,Casual Dining,12noon to 1am,Excellent,4.6,474,Tue-Sun
Restaurant_9992,1015,Chinese,Bandra,Casual Dining,12noon to 1am,Average,3.3,4658,Mon-Fri
Restaurant_9993,1355,Chinese,Chembur,Dessert Parlor,10am to 11pm,Average,4.0,9534,Mon-Fri
Restaurant_9994,1075,Italian,Vashi,Casual Dining,11am to 12midnight,Poor,3.6,7417,Tue-Sun
Restaurant_9995,1175,Seafood,Andheri,Dessert Parlor,10am to 11pm,Good,4.7,5444,Mon-Sun
Restaurant_9996,1344,Chinese,Vashi,Casual Dining,10am to 11pm,Good,3.8,6515,Tue-Sun
Restaurant_9997,1551,North Indian,Borivali,Casual Dining,12noon to 1am,Poor,3.2,1992,Tue-Sun
Restaurant_9998,1266,North Indian,Dadar,Fine Dining,12noon to 1am,Average,4.3,8279,Mon-Sun
Restaurant_9999,2128,North Indian,Borivali,Fine Dining,12noon to 1am,Good,4.4,6744,Mon-Fri
Restaurant_10000,462,Cafe,Thane,Dessert Parlor,12noon to 1am,Average,4.8,3037,Mon-Sun
Restaurant_10001,2418,Cafe,Borivali,Bar,10am to 11pm,Excellent,4.4,4400,Mon-Fri
Restaurant_10002,2445,Italian,Thane,Casual Dining,12noon to 1am,Poor,2.6,1959,Mon-Fri
Restaurant_10003,333,Chinese,Chembur,Quick Bites,10am to 11pm,Poor,4.6,3025,Mon-Fri
Restaurant_10004,1831,Cafe,Malad,Cafe,10am to 11pm,Good,3.7,2974,Mon-Sun
Restaurant_10005,126,North Indian,Vashi,Fine Dining,11am to 12midnight,Excellent,2.9,2377,Mon-Fri
Restaurant_10006,1594,Cafe,Borivali,Dessert Parlor,11am to 12midnight,Average,4.9,4797,Mon-Fri
Restaurant_10007,192,North Indian,Goregaon,Casual Dining,12noon to 1am,Good,4.1,2950,Mon-Fri
Restaurant_10008,408,Chinese,Chembur,Fine Dining,10am to 11pm,Average,4.7,2449,Tue-Sun
Restaurant_10009,151,Italian,Goregaon,Bar,10am to 11pm,Excellent,2.9,1618,Mon-Sun
Restaurant_10010,418,Seafood,Malad,Fine Dining,10am to 11pm,Very Good,4.4,686,Tue-Sun
Restaurant_10011,2092,Seafood,Borivali,Quick Bites,11am to 12midnight,Good,4.0,727,Mon-Fri
Restaurant_10012,280,North Indian,Vashi,Dessert Parlor,10am to 11pm,Good,3.5,9021,Tue-Sun
Restaurant_10013,1692,Cafe,Goregaon,Quick Bites,10am to 11pm,Poor,3.0,8192,Tue-Sun
Restaurant_10014,746,Cafe,Borivali,Fine Dining,10am to 11pm,Very Good,3.4,3997,Mon-Fri
Restaurant_10015,2061,North Indian,Goregaon,Cafe,11am to 12midnight,Good,3.8,7144,Mon-Fri
Restaurant_10016,1383,Chinese,Vashi,Bar,12noon to 1am,Average,4.3,6677,Tue-Sun
Restaurant_10017,2344,North Indian,Thane,Dessert Parlor,12noon to 1am,Excellent,3.6,5596,Tue-Sun
Restaurant_10018,2402,Chinese,Thane,Dessert Parlor,12noon to 1am,Very Good,3.5,2541,Mon-Fri
Restaurant_10019,2124,Italian,Dadar,Casual Dining,11am to 12midnight,Poor,2.5,4705,Tue-Sun
Restaurant_10020,435,Italian,Vashi,Quick Bites,11am to 12midnight,Poor,4.9,3985,Mon-Fri
Restaurant_10021,1676,North Indian,Andheri,Dessert Parlor,12noon to 1am,Average,4.4,5727,Mon-Sun
Restaurant_10022,1625,Italian,Thane,Quick Bites,12noon to 1am,Excellent,5.0,7461,Mon-Sun
Restaurant_10023,1089,Cafe,Andheri,Cafe,11am to 12midnight,Poor,4.8,9445,Tue-Sun
Restaurant_10024,1378,Chinese,Chembur,Casual Dining,12noon to 1am,Poor,4.7,9629,Mon-Sun
Restaurant_10025,613,Seafood,Bandra,Cafe,10am to 11pm,Excellent,2.6,6560,Mon-Sun
Restaurant_10026,2129,Seafood,Vashi,Casual Dining,11am to 12midnight,Very Good,4.0,1060,Mon-Fri
Restaurant_10027,341,Italian,Borivali,Casual Dining,12noon to 1am,Good,3.1,7887,Mon-Fri
Restaurant_10028,2296,Chinese,Chembur,Quick Bites,12noon to 1am,Good,4.7,9215,Mon-Fri
Restaurant_10029,1833,Cafe,Powai,Fine Dining,11am to 12midnight,Excellent,4.5,3963,Tue-Sun
Restaurant_10030,2359,Seafood,Goregaon,Casual Dining,11am to 12midnight,Excellent,2.9,987,Mon-Sun
Restaurant_10031,767,Cafe,Malad,Cafe,10am to 11pm,Excellent,4.5,707,Mon-Fri
Restaurant_10032,693,Cafe,Dadar,Fine Dining,11am to 12midnight,Average,5.0,494,Tue-Sun
Restaurant_10033,2278,Seafood,Borivali,Cafe,11am to 12midnight,Average,3.4,5929,Mon-Fri
Restaurant_10034,355,Seafood,Powai,Fine Dining,10am to 11pm,Excellent,3.4,8428,Tue-Sun
Restaurant_10035,1602,Italian,Andheri,Cafe,12noon to 1am,Average,2.6,5218,Mon-Fri
Restaurant_10036,660,Chinese,Borivali,Quick Bites,11am to 12midnight,Good,4.3,8978,Mon-Sun
Restaurant_10037,2210,North Indian,Borivali,Quick Bites,12noon to 1am,Excellent,4.6,3675,Mon-Sun
Restaurant_10038,1434,Chinese,Vashi,Bar,10am to 11pm,Good,2.6,3589,Mon-Sun
Restaurant_10039,506,North Indian,Vashi,Dessert Parlor,11am to 12midnight,Good,4.9,9390,Mon-Sun
Restaurant_10040,1960,Seafood,Borivali,Bar,10am to 11pm,Average,2.7,7124,Mon-Sun
Restaurant_10041,2162,Cafe,Andheri,Bar,12noon to 1am,Poor,3.9,3332,Mon-Fri
Restaurant_10042,1810,Chinese,Thane,Casual Dining,10am to 11pm,Poor,4.8,7455,Tue-Sun
Restaurant_10043,358,Cafe,Malad,Casual Dining,11am to 12midnight,Very Good,4.8,7158,Mon-Fri
Restaurant_10044,822,Chinese,Chembur,Bar,11am to 12midnight,Very Good,2.8,2134,Mon-Fri
Restaurant_10045,1382,Fast Food,Goregaon,Dessert Parlor,12noon to 1am,Poor,4.9,6838,Mon-Sun
Restaurant_10046,713,Chinese,Goregaon,Bar,12noon to 1am,Excellent,3.2,7142,Tue-Sun
Restaurant_10047,1794,Cafe,Dadar,Quick Bites,12noon to 1am,Poor,3.4,3445,Mon-Sun
Restaurant_10048,2078,Fast Food,Malad,Cafe,12noon to 1am,Average,4.2,2423,Mon-Sun
Restaurant_10049,912,Italian,Chembur,Bar,11am to 12midnight,Poor,2.8,1604,Mon-Sun
Restaurant_10050,1886,Seafood,Dadar,Casual Dining,11am to 12midnight,Excellent,3.8,9479,Mon-Fri
Restaurant_10051,430,Italian,Dadar,Dessert Parlor,11am to 12midnight,Excellent,4.5,1244,Mon-Fri
Restaurant_10052,2312,Italian,Chembur,Casual Dining,10am to 11pm,Very Good,3.7,2137,Tue-Sun
Restaurant_10053,1316,Chinese,Powai,Quick Bites,10am to 11pm,Very Good,2.7,4311,Mon-Fri
Restaurant_10054,1644,Seafood,Thane,Fine Dining,12noon to 1am,Excellent,4.5,1331,Mon-Sun
Restaurant_10055,1497,Fast Food,Powai,Casual Dining,12noon to 1am,Good,3.1,2765,Tue-Sun
Restaurant_10056,486,Chinese,Thane,Fine Dining,12noon to 1am,Very Good,4.5,5785,Tue-Sun
Restaurant_10057,1618,North Indian,Powai,Casual Dining,11am to 12midnight,Average,4.8,161,Tue-Sun
Restaurant_10058,1917,Chinese,Goregaon,Dessert Parlor,10am to 11pm,Good,4.4,5930,Mon-Sun
Restaurant_10059,1917,Fast Food,Goregaon,Fine Dining,12noon to 1am,Average,2.6,1627,Mon-Sun
Restaurant_10060,1914,Cafe,Andheri,Dessert Parlor,12noon to 1am,Average,4.1,1129,Tue-Sun
Restaurant_10061,2475,Chinese,Chembur,Casual Dining,11am to 12midnight,Excellent,3.2,4342,Tue-Sun
Restaurant_10062,1615,North Indian,Vashi,Casual Dining,10am to 11pm,Good,3.0,9586,Mon-Fri
Restaurant_10063,1340,Chinese,Bandra,Bar,12noon to 1am,Very Good,4.4,8089,Mon-Sun
Restaurant_10064,419,Fast Food,Thane,Quick Bites,12noon to 1am,Excellent,3.2,6831,Mon-Fri
Restaurant_10065,498,North Indian,Goregaon,Fine Dining,12noon to 1am,Poor,2.9,2946,Mon-Sun
Restaurant_10066,2014,Seafood,Dadar,Bar,12noon to 1am,Very Good,2.9,9867,Mon-Sun
Restaurant_10067,204,Fast Food,Borivali,Dessert Parlor,10am to 11pm,Poor,4.2,3211,Tue-Sun
Restaurant_10068,795,Chinese,Malad,Bar,10am to 11pm,Excellent,3.6,2367,Mon-Sun
Restaurant_10069,429,North Indian,Borivali,Bar,12noon to 1am,Average,3.0,2582,Tue-Sun
Restaurant_10070,759,Fast Food,Borivali,Fine Dining,11am to 12midnight,Average,2.7,8211,Tue-Sun
Restaurant_10071,920,Seafood,Chembur,Casual Dining,12noon to 1am,Good,4.8,3579,Mon-Fri
Restaurant_10072,2072,Cafe,Andheri,Casual Dining,11am to 12midnight,Very Good,5.0,3494,Tue-Sun
Restaurant_10073,1893,Italian,Bandra,Fine Dining,12noon to 1am,Poor,3.5,7677,Tue-Sun
Restaurant_10074,2461,North Indian,Malad,Quick Bites,12noon to 1am,Poor,3.1,4782,Mon-Fri
Restaurant_10075,561,Cafe,Malad,Cafe,11am to 12midnight,Good,2.6,4005,Mon-Sun
