sqft,bedrooms,bathrooms,age,price
1035,1,2,27,461997
807,1,3,16,486679
2512,1,3,12,447272
577,2,1,21,176094
2853,2,1,20,152030
963,4,2,1,226929
758,4,3,25,188934
951,2,3,6,179856
2169,1,1,20,280518
2518,2,1,2,198608
2091,1,2,25,251041
827,3,1,25,174068
2933,3,2,29,204310
2311,4,1,23,369202
2427,3,2,1,383744
1765,3,2,0,212607
2367,2,1,9,236921
813,1,1,9,439428
1710,1,2,16,342028
2741,1,2,2,383954
2446,1,2,17,85714
2783,2,3,29,226796
1250,1,2,8,375088
2389,4,2,20,285513
1332,4,3,18,122683
2604,4,1,10,192800
1943,1,2,24,453525
2887,1,2,0,446740
2616,4,3,14,362309
735,4,2,28,210345
1995,4,1,7,84010
2188,1,3,11,149186
1572,4,3,8,170212
2910,3,3,1,269182
877,3,3,13,128321
1732,1,2,3,96882
1816,3,1,21,83371
2490,2,3,10,218370
2038,1,1,27,227148
823,4,2,27,424927
2089,2,2,19,376935
659,4,2,23,406523
1250,2,1,5,460671
1612,2,3,24,163660
589,4,3,2,351793
2231,2,2,28,109188
1355,1,1,23,213209
2010,3,3,13,66379
2323,3,2,11,477859
928,3,2,18,404031
2380,4,1,1,291767
1743,1,1,28,51778
551,1,3,18,372681
1220,4,1,16,112771
1931,1,2,17,376821
1657,2,1,27,69853
2208,2,3,14,465586
2311,3,2,25,191233
2618,1,3,24,268319
737,2,2,13,164748
2479,2,1,9,143574
1922,3,2,0,100580
757,4,1,28,430775
1352,4,2,12,263325
1354,2,1,6,146382
2594,1,3,12,322658
2306,4,3,0,466650
2349,1,3,28,55464
1425,4,1,19,381068
1721,4,2,16,55055
2097,1,1,21,339278
2260,1,1,18,375419
715,4,2,7,437394
2730,1,1,16,145488
1734,4,3,14,151314
612,2,3,7,337792
2380,3,2,20,241540
958,4,1,22,491258
1962,3,2,1,55555
1906,4,2,26,127883
2792,3,1,25,289671
2990,1,2,15,487562
2316,1,2,5,61909
773,4,2,16,380092
1043,3,3,20,477103
1849,3,3,11,71019
1310,2,2,6,403282
1522,4,3,5,247532
1025,3,1,23,292803
2719,1,1,26,152351
2357,3,1,9,174829
2877,2,3,3,237062
539,4,2,25,418658
2296,1,3,23,50231
1519,2,3,11,386531
1218,1,3,18,67264
2523,1,3,3,441715
523,1,3,22,85259
952,2,2,3,219704
1628,4,1,22,407631
818,1,2,22,414383
831,4,3,13,446879
1845,3,2,29,208759
567,3,2,26,396933
686,2,3,8,495810
1003,4,1,6,196358
2906,3,2,26,266214
1248,3,2,21,476379
1378,3,2,17,486073
1326,4,2,26,496356
643,3,2,12,493107
852,3,2,4,147020
1150,1,2,29,490587
2773,3,3,17,288372
2611,2,3,15,321891
2204,2,2,15,464902
1838,1,2,29,171148
1634,1,3,17,454018
686,3,3,8,150188
842,3,3,4,292220
2006,1,2,9,223713
1469,2,1,2,74864
1992,2,1,21,146198
569,2,1,18,223360
2471,3,3,29,229985
1190,3,1,22,344067
681,4,3,5,382899
2728,1,3,14,270085
2951,4,2,19,304372
2721,4,1,12,281098
2621,3,2,5,246658
1589,4,3,29,247079
1000,2,3,21,169097
702,1,3,14,437015
933,1,1,11,165995
2850,2,3,17,123555
986,4,1,19,216356
1226,4,2,8,498096
2808,3,2,23,238051
1655,3,3,15,148078
1387,4,1,15,396498
1381,4,2,25,170784
2545,3,3,20,462795
1937,3,2,19,348090
1109,1,3,7,166255
841,1,3,18,399079
2501,1,1,27,92285
802,2,1,2,278735
882,4,2,8,178486
2869,2,3,11,67678
2627,1,1,15,499035
2706,4,3,22,428568
2618,2,2,17,223662
2744,3,1,29,415563
1868,2,1,4,237522
1060,2,1,29,199879
2025,1,1,9,67164
2687,2,2,9,258532
651,4,3,20,385071
2142,1,3,17,359779
856,2,3,17,433212
1313,4,3,29,449900
1664,2,3,17,243564
1770,3,2,24,238078
985,1,1,20,410252
2131,3,2,12,152331
1560,3,1,18,79790
1728,2,3,10,294780
2664,4,1,23,420412
1830,1,3,0,300112
1378,1,2,14,451643
2806,1,2,11,191060
2432,3,1,3,425763
684,2,2,19,454290
1845,2,2,26,287749
2126,2,2,17,302166
1281,4,2,8,56959
1139,3,1,0,153145
748,4,3,28,202189
1186,1,1,6,134934
2536,2,2,22,369037
1816,3,2,12,366921
840,4,1,5,368261
1102,4,1,8,489402
2196,3,3,3,330558
2815,3,1,24,354755
2090,1,2,7,120807
1308,3,1,25,176344
678,4,2,1,458372
765,2,3,27,121341
1761,1,2,8,392054
1287,4,2,1,259887
2021,4,1,6,309092
2446,4,3,27,240542
944,2,3,19,232810
2230,2,3,0,171429
1865,4,1,14,223423
2795,3,3,8,233972
1968,3,1,19,314659
517,4,1,28,283115
1013,3,3,16,53313
1212,2,1,3,183725
1136,4,1,25,74995
1694,4,3,2,227025
602,3,3,20,111558
1831,4,2,29,271417
614,4,2,23,446621
1459,3,2,0,181559
1954,2,1,15,190090
842,1,2,9,97025
879,4,3,5,435026
841,4,3,26,412443
1826,3,2,5,473766
2875,2,1,6,443329
2102,2,1,5,186220
2206,2,2,13,73960
1434,3,1,1,297837
2393,3,1,25,141769
1889,3,2,29,363527
1066,4,2,3,481713
680,3,3,29,202407
2916,3,3,12,202891
2139,1,3,29,220557
1557,3,3,23,424177
2883,2,2,27,147906
2321,4,1,14,377094
1938,3,1,9,122303
1370,2,1,16,56160
851,2,1,5,324726
2744,1,1,29,139088
2009,3,3,11,369515
1071,2,1,17,154334
2323,1,3,22,447724
2240,2,2,7,104931
1869,4,3,16,491101
2285,1,1,17,313263
2999,4,3,13,232600
645,1,1,13,380211
2941,4,2,7,334329
2257,4,3,18,230481
2672,2,2,20,450170
1575,4,3,3,406824
1373,2,2,18,185716
1654,1,3,11,461149
613,4,2,25,157233
2119,1,1,18,376821
2108,3,1,20,403908
2339,4,1,2,254035
2755,1,3,10,137449
855,3,3,8,422056
1529,3,2,14,265466
1946,4,3,18,395412
1493,3,1,2,443902
1875,1,2,8,194083
563,2,3,9,283799
1744,3,2,2,75990
611,3,2,10,126588
1628,1,2,15,260694
2202,1,2,16,171947
2286,3,2,20,463915
1878,2,2,4,327916
2770,1,1,5,79928
2659,2,2,13,306791
1282,1,1,11,332246
1495,2,2,11,472161
1337,3,3,25,286109
831,4,3,3,467880
2714,1,3,19,163314
1166,2,3,29,332731
2148,1,3,5,75994
968,4,1,17,480466
2377,2,1,29,255090
2895,1,1,27,487228
723,2,2,16,142312
1451,1,2,3,220547
624,4,1,17,284243
2272,2,1,4,140548
2400,2,3,10,441179
2103,3,3,6,245140
2842,3,3,6,479024
2999,3,2,14,292065
1699,1,2,23,250072
2745,2,1,3,179357
2022,3,3,29,487201
1559,4,1,29,359142
1232,1,2,20,358901
2236,4,1,8,496807
1538,3,1,14,227523
633,4,3,7,79910
927,4,2,29,199811
731,2,1,4,102668
2179,3,1,22,137192
1364,2,1,25,175290
1346,2,1,17,180487
2305,3,2,9,478980
577,1,2,29,101747
2754,2,3,25,134921
1404,4,2,11,221402
1089,3,1,4,383945
1945,2,3,16,460182
994,1,1,12,214816
1345,1,1,28,404433
2440,2,3,11,417443
1807,4,3,19,322837
2608,3,2,8,247743
679,2,1,8,71846
2599,3,3,26,493327
2588,3,1,6,363822
1590,2,3,5,439778
2215,2,2,12,304409
2600,1,1,18,261138
1227,4,1,1,287481
1813,2,1,23,366108
1489,1,1,7,371910
518,2,1,20,193684
1806,4,3,28,111377
2913,3,2,11,347171
921,2,1,29,199135
753,1,3,26,205107
1326,1,1,2,483779
2819,1,1,15,394458
1469,4,2,14,311732
1181,4,2,5,287761
775,1,2,2,288362
1198,4,1,19,435390
2708,2,2,16,228069
1750,1,2,27,111536
1522,2,2,22,344577
1173,1,1,16,376208
2758,1,2,26,478587
1322,1,1,14,190118
2420,1,1,25,380341
2427,2,2,25,328510
1280,4,2,14,51200
2124,2,2,29,337251
1616,3,3,13,116082
2441,3,1,6,90308
598,2,3,0,276255
1389,1,2,16,171107
2304,3,2,16,303876
1112,4,1,19,466973
1223,4,2,1,355287
1975,4,1,21,369541
2600,4,1,6,390454
1289,1,2,29,496202
2024,1,1,19,216325
1985,2,1,12,63686
2559,3,2,2,373880
1694,2,2,7,378627
2164,2,2,3,236502
2972,3,1,21,243972
584,3,2,25,104012
1685,1,3,7,401500
1649,3,3,18,83514
2988,2,2,21,269077
2545,2,3,20,214281
2398,1,1,23,396510
616,4,2,26,236724
1804,4,1,16,260590
2996,2,1,15,338297
2870,4,1,13,256267
2933,1,1,23,233279
1649,1,1,16,301823
2263,2,1,7,362601
2793,3,3,6,184202
1073,4,3,14,456498
2709,3,1,12,116796
921,3,2,24,486002
1512,4,1,27,257635
519,4,2,0,429859
1270,2,1,29,277891
553,4,1,2,169551
2547,3,1,14,481962
685,2,1,7,422826
1010,3,3,16,336059
1822,1,3,29,210546
1996,2,1,13,163748
1294,4,3,13,471422
2791,2,1,3,82097
2654,1,1,4,330126
2264,1,2,5,220917
1148,2,1,17,303881
2225,1,3,25,244044
1689,2,1,27,450212
2075,4,2,14,55152
2670,4,1,17,153295
745,4,1,0,341264
2156,1,3,8,270577
2401,4,1,3,263038
2203,4,3,14,401864
688,1,3,16,246836
2586,2,3,14,123853
1163,1,1,17,210647
2808,3,2,4,86624
1228,4,1,17,104817
875,2,2,6,130584
828,4,1,20,441775
1630,4,1,11,484572
553,2,1,0,210704
1946,3,2,25,240271
2973,2,3,19,202956
589,2,3,29,310196
1690,4,3,21,331720
1036,1,3,12,243352
2874,2,1,14,330159
2068,4,1,12,483137
966,3,2,13,493667
2586,1,1,21,472212
1781,4,1,25,256891
1718,2,2,4,383425
2379,3,3,23,451502
752,2,1,2,215300
2104,3,1,23,246547
803,2,3,7,191020
2974,2,3,3,215064
2086,3,2,23,447081
2751,2,3,16,179793
2494,4,2,14,110775
1082,3,1,18,142290
2940,3,3,0,364420
792,2,3,25,273060
2236,1,2,2,289903
2697,3,1,21,315992
2360,3,3,8,323993
507,2,3,5,126309
1403,2,1,19,62504
842,3,1,7,55826
1641,1,1,22,62120
2444,2,2,26,499174
2055,4,2,13,95020
676,3,2,19,264609
1966,1,3,0,57982
863,4,1,26,496749
1537,3,1,26,467689
2961,4,1,10,358294
574,4,3,14,322413
2759,3,3,27,333657
1014,3,1,14,261364
2230,3,2,16,65019
924,2,3,0,135618
534,2,2,22,482166
2786,1,3,25,457034
1459,1,1,16,289874
904,3,2,14,177747
1212,3,2,13,72948
1948,1,3,4,406522
885,3,1,24,420798
1636,1,2,7,123684
1722,1,3,27,216506
900,2,2,6,52826
2933,1,3,17,380215
2969,3,3,1,331585
2833,1,2,22,435763
1306,3,1,2,121864
2172,3,3,18,331657
2821,3,3,29,179762
1850,2,2,7,304250
1601,2,3,3,417314
2681,3,2,0,109138
1107,1,1,28,443042
1482,4,3,20,272135
2502,2,1,17,483875
1594,2,2,7,411611
1168,1,1,8,493604
2755,2,3,19,251987
2251,3,1,6,76679
625,4,2,6,272093
1361,2,1,27,87381
2715,3,2,16,336658
1369,3,2,3,393527
747,4,3,23,234658
579,4,2,19,174460
2180,1,2,10,487158
2922,3,1,4,498092
2629,4,2,3,390446
1886,1,1,25,248255
1298,1,1,28,82322
630,4,1,2,261213
2317,2,1,14,239224
2551,3,1,22,229392
884,3,2,0,89431
2230,1,2,2,416421
2241,4,3,3,218748
1159,1,1,21,499189
2309,1,3,14,203537
1744,4,2,8,398445
1477,2,1,16,455241
2424,2,2,18,327686
2404,2,2,13,220913
549,3,3,29,113312
2092,1,3,10,133715
2404,1,3,17,339927
722,4,1,7,342953
2054,2,3,25,272319
2683,4,2,27,56105
2580,1,1,14,70591
1135,3,2,17,91697
2995,4,2,25,362869
1555,2,3,17,384195
663,3,2,26,136359
914,4,3,0,70268
2667,2,1,15,241831
2399,1,3,1,491420
2903,4,1,14,304376
2833,4,2,21,426988
1907,2,2,23,269658
2271,3,3,0,280659
2552,2,2,8,146915
2089,2,1,14,354817
1450,4,1,9,498506
1595,3,1,18,361940
2901,4,1,24,129713
2498,3,2,23,320285
1093,4,1,13,75539
512,1,1,7,155768
1864,4,3,20,145198
2054,3,1,8,132749
1364,3,1,3,268653
735,4,3,26,496928
2471,2,3,26,212692
1908,3,2,5,283388
1252,3,1,26,122132
2849,3,3,23,275900
2343,2,3,6,53593
900,4,2,21,73031
2617,4,2,6,210076
2955,4,2,15,260105
2836,3,3,18,203024
1015,3,2,7,284693
1604,1,3,10,469604
1661,4,3,21,363455
2030,3,3,22,394202
2195,2,3,16,331733
2952,4,3,5,155629
2888,1,2,6,439250
2563,2,1,4,91936
2977,3,1,26,210845
2208,2,3,6,59894
1807,3,3,29,378955
767,4,1,29,265816
1236,1,3,28,317200
1829,1,3,13,74470
1796,2,1,11,303871
2393,1,2,18,72348
1820,3,1,17,488888
1111,2,3,5,397799
2375,3,2,6,498017
2822,4,2,15,147079
1425,3,3,12,403966
2799,2,2,0,123940
1098,1,1,8,362821
1651,4,2,1,152350
2434,1,3,12,205132
2625,1,3,1,448268
2504,3,1,22,225536
1598,1,3,8,384371
1470,2,1,15,192482
513,2,3,19,222905
565,4,2,14,298671
1383,4,1,18,271764
1553,3,3,27,314873
2285,4,3,7,419145
1879,3,3,9,391178
1212,1,2,18,222165
1205,3,2,17,488215
632,4,2,22,163456
1311,3,1,14,185903
1323,3,2,22,494225
1218,4,2,9,456183
1895,2,2,4,409906
807,2,1,14,110078
1017,1,1,21,357923
1561,2,3,11,368911
579,4,2,8,221588
1462,3,3,19,254771
759,1,1,11,172107
1058,1,1,23,257814
2972,1,1,4,326441
1232,4,2,5,202148
2973,2,3,5,55732
1046,4,1,24,447713
2121,4,2,28,321051
1492,2,3,24,214370
1297,2,2,19,460150
2040,1,2,26,120955
1746,1,2,17,253924
1865,2,1,18,93608
2022,1,1,19,119183
1591,4,2,22,124356
1483,4,3,23,154092
1726,2,2,5,330114
2773,3,1,2,368579
2173,4,1,20,97394
2653,1,2,29,387821
2846,2,3,8,441069
1008,1,1,20,457248
2016,1,1,22,68981
617,4,3,17,415653
916,1,3,6,361601
699,3,3,3,90696
824,1,1,27,320966
2939,2,1,9,97523
2124,2,2,28,195262
1404,2,2,17,73986
1541,4,3,7,376472
2151,1,2,6,312144
2219,1,2,27,180366
1727,4,1,18,422749
1566,4,1,6,371018
843,1,3,9,212566
2942,3,3,20,157354
1792,3,3,13,64583
2445,4,2,25,425061
716,1,3,2,138631
1245,4,3,21,269600
2368,1,3,5,244498
2644,1,2,1,346122
1211,1,3,28,57138
906,1,2,15,85031
2824,4,1,2,310750
2589,2,3,0,495564
1366,2,1,18,72533
1747,3,3,7,147157
2383,1,3,24,441355
2844,2,3,0,254767
2203,4,3,5,229210
846,1,1,19,383138
1687,2,2,22,358852
2315,2,2,7,153320
2371,4,1,10,420652
1448,4,1,17,433609
830,3,2,21,163578
722,1,2,24,172941
1545,4,3,23,171394
1071,4,3,25,455354
2343,4,3,13,150755
1044,1,2,8,445160
2329,2,1,27,301707
2011,3,1,1,61683
887,1,1,26,437473
1221,4,1,1,422459
639,2,2,9,248207
2416,2,1,26,333453
1945,4,2,7,193423
563,3,1,8,360793
2567,3,1,23,326030
626,1,3,9,311993
973,3,3,21,199887
1563,2,3,11,260116
1531,3,2,28,233251
1425,2,1,9,366988
2043,1,1,24,459597
2154,2,2,18,393265
1026,2,3,3,448031
1716,3,3,28,170284
1541,4,3,23,115967
1200,1,2,21,184387
2732,4,2,22,104258
524,1,1,6,395437
768,2,3,5,377695
917,3,2,13,488448
2148,3,1,24,465935
810,2,1,18,430510
1576,3,1,8,214330
770,4,2,16,336887
1996,1,1,28,118702
2064,1,1,2,93231
1152,4,2,23,450867
2769,1,1,6,419392
644,1,3,18,108291
2437,1,3,20,378921
2873,2,2,26,427501
1300,4,1,23,257191
2180,4,3,4,81656
2460,4,1,6,230287
927,2,1,8,133347
2799,1,1,10,186504
2440,2,2,18,350545
928,3,2,15,482350
938,3,2,3,333679
1758,1,2,4,134701
1719,2,2,26,364233
2902,1,3,15,195012
2078,3,2,7,298584
970,1,1,23,383557
1766,3,3,12,128550
1326,1,1,4,99412
1623,3,3,4,268723
2811,3,1,11,128425
1204,1,3,12,476958
1047,3,1,24,240882
2573,3,2,2,62641
1794,4,2,5,385886
2616,2,2,0,327627
1610,2,3,9,332742
745,3,3,9,106582
1529,3,3,2,416335
2754,1,3,0,233925
1320,4,1,16,374133
2186,1,2,19,181363
1995,1,2,19,79139
2066,4,2,11,75811
2752,2,3,22,176128
2104,1,2,27,336146
2425,1,1,15,339723
1260,4,2,12,145472
595,1,2,7,105882
2856,1,3,2,462215
1236,1,3,10,444686
1857,4,2,15,62042
2305,3,2,4,84780
1880,2,3,24,136455
833,2,1,0,104576
1620,2,3,27,130216
2545,2,3,8,367188
2447,4,2,22,214386
2202,1,3,27,165353
613,4,1,4,176100
1454,2,1,23,445968
774,3,2,5,449848
724,2,2,28,431498
2283,3,1,7,168672
2578,4,1,13,234680
2301,1,1,21,242194
513,3,2,12,377450
2190,4,1,28,341609
2949,1,3,26,361463
2005,3,3,16,370655
1058,2,3,25,245996
1959,4,1,2,348644
2827,3,1,23,285843
1043,2,1,2,330980
2476,1,1,27,54261
2941,3,2,4,122808
669,1,2,23,422572
2802,2,2,14,244638
995,4,3,14,455994
2786,4,3,6,448846
1715,1,2,4,460691
2760,1,1,12,75013
1734,4,3,1,404008
2660,2,3,24,412928
1084,2,1,27,73338
2275,3,2,18,298184
2512,1,1,14,77790
2442,3,3,24,165351
1308,2,1,8,268892
1779,4,3,26,367513
2256,2,3,17,247865
2597,2,2,14,442522
2030,4,2,1,421956
2620,3,1,5,489856
2350,1,3,24,464074
2580,1,2,23,64747
2694,4,3,22,388038
1240,4,3,28,466435
1555,2,1,20,408635
2793,1,1,11,375921
1202,3,3,11,296796
2106,1,3,4,371529
2225,2,3,23,106998
1701,3,3,16,197341
1454,2,3,11,429776
2891,4,3,19,65883
630,3,1,27,345189
1834,1,1,16,281629
1401,3,2,20,131438
1042,2,3,14,127738
2883,3,3,20,428148
1208,4,1,14,415279
1768,4,1,18,294260
1432,1,3,3,420778
1444,1,2,16,354323
2250,2,1,17,82710
1828,2,2,22,167907
929,3,3,22,363727
1540,4,2,10,199495
500,2,1,28,138208
2469,2,2,12,73973
1533,3,3,7,457706
579,4,2,23,443871
1682,4,2,25,472500
2508,4,1,27,407560
630,4,2,26,160155
1708,3,1,6,428670
2367,4,2,14,296178
1521,4,1,29,54291
1030,3,3,0,414178
1766,4,3,0,390092
758,2,3,3,253388
2608,4,3,25,132695
1930,1,2,24,374168
2676,4,2,28,469741
1243,2,2,13,323341
1537,2,1,0,402217
1514,4,2,16,64765
1282,3,1,29,391492
2922,3,3,0,151315
2829,4,1,3,123686
1905,4,3,11,334541
2153,1,3,22,209778
2793,3,3,27,125013
1271,3,2,12,189279
1067,3,2,21,107036
1049,3,2,23,279239
866,1,2,3,493475
2977,3,2,10,185031
908,1,3,20,254997
2507,3,2,8,285017
2201,2,3,7,50491
1028,4,1,7,111794
2351,3,3,11,262671
2968,3,2,9,182652
2304,3,3,6,456352
1294,3,3,21,354899
2247,3,3,1,484625
2181,2,1,16,433481
2516,1,3,18,468781
2316,3,2,17,59999
977,3,2,1,252186
2114,3,2,29,409503
1168,2,2,16,235890
890,1,1,3,299973
2536,1,1,3,147627
2313,2,3,17,477630
933,3,2,15,438994
952,4,1,20,177883
1983,1,1,17,444471
2619,4,3,4,132018
2743,2,2,15,332066
1261,2,1,13,156583
2628,3,1,9,83057
1969,4,2,29,348313
2062,1,1,29,484779
873,3,2,23,57086
2788,4,2,8,194029
2733,2,1,9,409914
1992,1,1,2,326124
2467,4,1,18,278030
1990,2,1,20,420257
2214,4,3,26,239081
519,3,1,29,320792
982,1,2,21,61913
1603,3,2,14,115986
1254,4,2,2,101288
844,1,3,28,113598
1061,1,1,19,483612
906,3,3,13,343973
762,3,3,23,158974
1299,1,3,19,311181
1457,4,1,10,390599
795,4,1,3,162301
2378,2,3,29,313470
2721,1,3,6,202186
1089,2,2,22,415376
579,4,3,17,301000
1739,3,2,1,208284
2435,4,3,27,217990
1768,4,1,0,305511
2573,2,1,19,302155
943,2,1,15,103690
1425,2,1,0,467008
1576,4,3,22,480503
2136,3,1,5,449071
1736,4,1,19,332617
944,4,1,11,65189
2691,1,2,29,320192
2843,2,1,1,89844
1382,2,2,18,212869
2534,1,1,10,481827
1000,2,3,0,434459
2420,3,1,29,419426
1344,4,3,5,257132
1522,4,1,2,489245
984,4,1,11,383885
679,1,2,11,255250
1821,2,3,12,392606
1537,4,2,28,120852
1526,2,3,12,279740
1297,1,2,20,275810
886,1,2,11,151826
2336,4,2,25,96159
1964,3,3,10,443357
2382,3,3,7,179421
1736,2,3,21,226726
1627,3,2,1,58645
2056,3,1,12,61899
1041,3,2,22,442871
2564,2,3,10,253453
2994,4,2,4,249114
1785,2,3,20,109919
1954,2,2,3,351160
503,2,2,27,85135
2727,2,3,12,457721
2477,4,3,8,51854
2368,2,1,13,273999
2968,3,3,16,309590
1632,4,1,4,313305
2835,3,1,27,325520
2291,1,3,29,461226
1631,3,2,11,297056
2757,4,1,13,350898
2729,3,2,20,476827
1726,2,2,19,491807
2841,4,3,5,451364
1026,3,2,24,418863
1530,1,3,16,368555
1687,4,3,20,202105
596,2,2,9,155119
1963,4,3,8,291241
850,4,3,5,481658
1469,1,2,17,74192
876,1,1,3,452381
2609,2,2,20,492359
1515,3,2,16,462881
2455,2,3,1,198800
624,2,1,14,67873
883,2,2,12,143544
1501,3,1,3,186419
2880,1,2,9,441548
769,3,3,8,62098
1455,1,2,23,262663
1339,3,2,0,176122
1241,3,1,4,475834
2518,1,1,10,60108
2570,2,1,5,91360
1899,1,3,5,152807
2431,3,1,11,280447
1594,1,1,15,458409
2983,4,3,0,339835
2515,2,2,14,97877
1740,3,3,18,63061
1061,4,1,15,118083
2196,2,2,0,305347
2684,1,2,11,126167
545,1,1,2,245001
2406,4,3,3,421323
1139,2,2,7,318727
1134,3,3,9,451178
2500,3,1,5,320575
2690,3,2,11,146791
1263,1,1,24,325031
1545,3,1,26,143030
1739,3,3,27,165656
2776,4,2,4,351026
2286,1,2,22,350815
670,1,3,5,283951
1409,3,3,26,422843
1642,4,1,16,140066
1579,4,1,0,51615
2235,2,2,9,164052
1729,1,1,26,80039
2018,2,3,1,320405
1036,4,3,16,57887
2904,3,2,11,365972
1815,3,2,9,327533
2851,3,3,27,264367
2611,1,1,3,324419
2306,3,1,8,90692
1096,3,2,0,119106
804,2,2,24,131196
1559,1,1,10,77921
1594,3,1,19,362265
1791,3,1,22,309638
553,4,3,16,336610
1344,1,2,20,261941
1990,1,1,2,397340
774,2,3,19,65826
718,4,2,28,183314
770,2,2,16,346721
1445,4,3,14,336009
1388,2,1,27,118090
1875,2,1,29,329342
2352,3,3,7,302714
2376,4,1,4,473916
1133,1,2,10,318781
1045,1,1,5,104381
1672,1,3,14,493297
2183,4,3,2,124199
1414,4,1,11,265089
934,1,3,6,205134
1966,4,1,28,468305
2502,1,2,25,68474
1695,1,1,11,318997
2346,4,2,17,420254
2313,1,1,23,446339
1723,2,1,17,215567
664,2,3,2,236039
1540,3,1,28,227516
2496,4,1,12,199230
1645,2,2,29,270912
1447,2,1,9,103473
694,3,3,4,371862
2674,2,3,19,353449
1041,2,1,4,347891
2886,1,1,5,415202
916,3,1,10,95456
1896,2,1,27,146902
2309,2,3,25,60977
1448,3,3,15,423570
1019,3,3,19,92246
1588,1,3,10,243750
2314,1,3,14,338830
1555,3,3,8,446506
2478,1,3,12,361762
2971,3,3,7,65840
1706,2,2,10,478791
1999,1,1,21,339796
2511,4,3,22,498968
2297,4,3,23,161875
2691,4,3,28,264974
1451,1,3,25,82830
1855,2,2,9,125772
1974,2,3,21,97012
1198,1,2,5,187033
945,2,3,22,465196
1282,2,2,8,392817
1355,2,3,11,224253
2499,2,2,21,192876
1874,3,3,29,273733
1189,3,3,2,358211
1633,3,1,16,114288
2341,3,3,9,454626
2212,4,3,3,487548
953,4,3,5,140006
752,1,2,0,415692
1279,1,3,14,472502
2370,3,1,25,223754
2009,4,3,17,131658
2253,2,1,22,166354
1506,1,2,9,433522
550,1,2,27,421748
2830,3,3,22,362909
1565,4,3,6,420928
2945,3,3,8,448506
1365,4,1,1,277163
2106,1,3,19,86690
1742,2,1,29,59526
1506,1,3,25,195935
2165,2,1,23,435630
1027,3,3,20,274260
630,1,1,29,491636
1061,2,1,9,105571
688,4,1,29,274810
1718,2,2,19,448974
2237,3,3,19,327385
1821,4,2,29,80346
1826,3,2,15,250801
1046,1,1,1,106929
2568,2,3,1,193552
2790,2,1,5,224888
1750,1,3,26,379508
2012,3,1,23,313850
2435,4,2,20,384602
2725,3,1,16,104422
1273,2,3,13,433533
1001,3,2,1,139890
629,1,2,5,108842
1158,1,1,27,414876
1108,3,3,25,153607
1019,4,1,14,297265
2055,2,1,12,488800
519,2,3,24,279744
2914,4,2,17,65062
2271,1,3,22,399688
1926,2,1,18,97317
1685,3,3,7,190680
2297,2,1,23,83624
1289,1,2,3,62801
1739,2,1,8,218403
562,2,3,28,172268
2696,1,3,2,81022
2374,2,2,12,124754
2319,1,1,15,444325
2919,4,1,26,337221
1919,1,1,10,443674
2384,2,3,24,166819
2771,1,1,8,110125
2356,1,1,2,380685
623,4,1,10,345581
1772,4,2,29,432328
2558,4,1,9,450510
1056,2,2,15,340287
1627,1,1,18,394383
2404,3,3,29,246876
2254,4,2,5,341867
1180,3,2,12,472885
711,2,1,9,412136
2514,3,2,27,195016
962,1,3,27,195526
2154,2,2,18,378581
1764,1,1,22,332942
2742,4,3,11,151337
1804,1,3,1,271283
2566,3,2,18,143896
1626,3,3,23,432211
2714,4,1,11,180243
1901,2,2,1,346067
2250,1,1,10,149741
676,4,3,0,396430
2059,3,3,15,136505
2253,1,3,0,449004
1987,1,2,9,232176
1865,2,3,7,461666
1293,3,2,4,355961
1121,1,3,8,166439
2753,3,3,13,339540
2171,4,1,13,294463
2956,2,1,18,425522
1308,1,2,21,302456
822,3,3,26,370540
1671,3,2,13,311294
2853,1,3,11,466288
1874,3,2,9,363185
1772,4,1,29,375619
1909,2,2,13,491931
1191,1,2,10,343896
1980,3,3,3,372381
1098,2,2,28,374162
1542,2,1,15,351121
2333,4,2,21,475746
2685,4,2,27,475651
966,1,2,9,278999
1735,4,2,5,73839
753,2,3,4,282373
1476,1,2,11,222072
2143,1,2,24,442219
1987,1,3,17,474186
2567,1,1,11,135804
1031,3,1,3,425962
2108,2,3,20,56617
2504,2,3,14,376789
995,1,2,18,491284
967,1,1,23,474746
2164,2,2,2,108500
2371,3,1,13,376900
1154,3,2,21,309027
1106,3,2,19,438530
1870,1,2,21,150572
2900,3,3,3,440371
1523,3,2,26,233893
2785,1,1,22,271798
1778,3,3,19,229177
866,3,2,23,253440
2670,4,3,5,431594
2330,4,2,9,240673
2300,2,2,9,396421
1315,2,2,19,53698
553,1,3,8,294688
1620,2,3,9,203049
1623,2,3,16,493102
848,1,2,18,93178
1666,1,2,26,231642
2922,3,1,3,369136
1627,3,2,23,419439
1848,3,3,13,464599
976,2,2,6,212543
940,2,2,12,285726
1805,3,1,20,338249
1854,4,3,13,132986
1723,4,2,24,306970
1679,2,1,2,380181
2097,1,2,10,123601
2495,4,1,16,141538
1469,3,1,29,361737
1876,3,2,8,250273
1286,2,2,17,156815
1879,3,1,8,221700
2569,1,2,14,66088
859,4,2,8,137470
2522,2,1,3,279136
1541,2,3,21,218773
2967,1,1,19,344226
2968,3,2,17,159930
1191,3,1,12,314964
584,2,2,7,256055
1822,3,3,22,257439
598,4,3,9,266603
661,1,2,25,477623
500,4,1,6,128499
2950,3,1,5,219957
2605,1,1,27,357009
1665,4,1,14,446162
