age,income,score,transactions,balance,churn
59,59707,579,86,36566,1
27,49174,490,26,43887,0
19,20472,623,23,4710,0
35,65308,793,33,19771,1
52,93984,761,28,22325,1
60,76441,376,95,34860,0
39,73634,706,3,6741,0
22,29263,428,53,47697,1
64,38061,549,61,19203,0
41,61129,490,42,29651,1
49,94358,326,67,49101,1
66,85191,692,66,23635,0
51,96566,326,47,17546,1
54,89372,645,93,1664,1
66,51934,668,46,1861,1
28,73478,662,31,2831,1
27,24042,345,58,37229,0
40,32949,731,15,566,0
68,35693,725,10,25780,1
55,31574,536,86,34879,1
27,97624,502,98,22078,1
60,54231,688,42,14401,1
24,24253,331,57,36695,1
65,29500,590,73,39171,0
30,30854,517,14,41665,0
40,22938,384,84,21415,1
28,75807,517,99,49150,1
52,31603,500,65,48840,0
25,69759,347,90,42992,0
40,90548,548,16,48679,0
53,79845,800,80,22482,0
24,82930,399,42,38353,0
27,53615,627,78,16008,0
29,97833,814,25,891,1
48,47020,431,48,380,1
28,36735,554,21,28880,0
54,44797,388,53,48116,0
43,65516,476,79,37607,1
22,20190,390,2,36740,1
68,49521,322,5,37850,1
64,71926,325,83,7211,1
24,96187,414,11,1678,0
53,33488,708,92,16874,1
24,95397,812,2,37080,0
56,50104,463,97,28477,0
59,79131,650,21,25684,0
53,43721,670,43,5159,1
67,48469,577,28,24346,0
23,29562,688,40,44758,1
38,33260,792,81,5581,0
18,75759,416,76,15244,0
19,77030,667,41,15272,0
20,46091,770,95,44756,0
56,83880,616,25,35379,0
51,20115,641,55,36185,0
31,59256,612,84,49593,0
42,51008,448,56,19105,0
54,47177,622,44,2630,0
54,34190,352,23,17741,0
33,63233,630,70,32045,1
32,38421,498,16,5616,1
65,79928,502,67,12605,1
41,89489,492,91,38089,1
58,83083,578,11,46177,1
25,98798,624,3,40722,1
19,69562,611,23,26656,0
59,83985,368,72,8389,0
43,66734,809,81,22128,0
35,42604,369,74,16428,1
35,35312,636,90,23243,1
36,99252,432,31,25818,1
54,29567,615,21,23474,1
50,87019,811,26,1938,0
49,98904,375,52,3572,1
42,75040,652,60,11225,0
44,87271,339,96,38136,1
38,48715,579,79,43846,0
40,84488,829,91,20038,1
28,50969,374,63,20630,0
38,35181,638,61,18917,1
60,97903,751,86,41095,0
48,46386,765,38,8069,1
52,31454,570,91,2216,1
52,78590,493,83,30518,0
33,59396,660,8,3690,1
69,70321,463,27,13184,0
64,92343,358,37,42624,0
48,76637,708,34,24891,0
30,53345,738,29,3672,0
59,63703,320,59,47588,1
36,23328,732,35,29487,0
27,69780,311,88,42894,1
65,80942,819,48,33698,1
55,90520,724,63,35878,0
22,34727,323,66,29130,0
64,41404,557,40,24240,0
66,67610,712,16,85,0
21,63753,809,65,16228,0
57,72034,312,58,27907,0
29,81425,818,35,48311,0
62,39418,783,69,18008,0
58,81079,655,75,23271,1
43,76087,810,89,5125,0
64,48775,316,72,27514,0
60,56288,308,61,4475,0
32,94296,320,15,20442,1
49,78694,454,67,5492,0
46,52533,354,28,19118,1
47,24726,334,92,33381,0
46,32661,723,77,4809,0
44,58339,388,57,12881,0
32,21418,810,6,25723,0
53,82176,712,4,27491,0
45,24202,432,98,42924,0
33,21640,724,5,20047,1
27,26721,666,94,26066,1
51,86997,666,41,34553,0
29,87575,573,75,20304,0
42,62504,486,31,30475,0
25,49293,386,11,24215,1
66,93454,787,64,40456,0
49,80092,457,62,24247,1
41,70062,767,36,3245,1
22,86108,660,12,853,0
36,63771,468,88,12988,0
28,61889,742,83,34310,0
34,54431,344,99,46272,0
45,94080,622,1,26254,0
41,66741,828,6,34065,0
55,33491,501,66,1940,0
29,52588,575,58,43328,1
48,35869,450,20,21228,0
24,27337,491,12,35343,1
65,53293,691,10,3023,0
20,21641,748,48,37578,1
29,74286,673,8,21768,1
43,60992,359,34,32235,1
57,37794,818,3,20611,0
20,83750,455,49,36673,1
64,96720,830,19,277,1
55,89031,837,84,24069,0
46,62024,673,39,48123,0
57,57940,702,59,16395,1
61,53335,540,67,41412,0
62,53860,816,70,33937,1
38,54276,700,34,23415,0
66,86553,617,18,13695,1
66,39761,788,22,29078,0
46,36508,415,52,35307,1
46,74016,458,95,46633,1
63,96699,837,11,15364,0
43,29591,753,66,24094,0
33,75161,842,60,22780,0
28,56921,311,24,18671,1
55,45742,745,7,26637,0
43,58087,358,71,36403,1
47,40349,517,52,46980,1
59,45152,336,88,11029,1
56,98498,835,32,35477,1
40,81765,346,52,6898,1
26,59981,421,85,33212,0
45,55983,847,81,7003,1
39,99764,791,32,10946,1
59,94294,804,44,12661,0
45,71077,382,25,11627,0
29,97158,611,51,19962,1
36,23187,529,47,34393,1
61,43964,379,97,46669,0
36,25249,316,81,32137,1
64,39267,310,33,21918,1
37,65907,677,88,3119,1
55,73296,692,38,16742,0
64,83623,373,36,36400,1
37,34517,783,54,44240,0
65,30115,793,80,49188,1
19,82070,466,25,46147,1
40,64520,380,70,45672,1
35,36230,409,27,26883,1
38,94925,730,75,45475,1
48,50524,327,29,37971,1
22,97905,847,94,37107,0
25,89586,652,51,20328,1
60,74238,640,27,5537,1
32,26323,632,71,45899,0
54,97432,427,2,32263,1
31,46982,450,9,29731,0
45,58963,321,88,19101,1
27,25203,725,28,1176,1
23,40511,389,46,7373,1
63,94365,560,19,43232,0
37,25503,720,15,22048,1
21,89043,734,2,39377,1
63,74553,765,49,41243,0
20,56262,648,14,45061,1
48,90629,702,18,29793,0
67,32349,755,74,19934,1
37,21921,582,6,21015,0
60,33730,791,95,36367,0
42,77952,488,21,32179,1
42,67215,367,23,18866,0
29,72237,325,17,25732,0
65,80552,358,39,10920,1
37,40486,376,63,15342,1
58,46054,502,50,4297,0
60,21216,594,98,15830,0
45,93875,333,71,47546,0
48,32085,836,6,14818,0
26,35277,384,65,32584,0
26,49026,493,18,4197,0
56,46149,516,35,31722,0
26,44366,651,47,14705,0
50,63015,652,67,31585,0
53,53732,689,65,49540,0
55,69068,593,3,27456,1
39,89291,641,82,17319,0
60,73247,596,15,5861,0
66,73711,754,14,19281,1
18,92966,318,37,10366,0
31,54836,333,17,36393,0
34,44619,499,92,18984,0
41,73038,773,16,47131,1
66,30220,623,29,30378,0
26,31393,706,19,40856,0
27,46729,524,88,21835,0
35,65668,715,20,39631,1
26,39282,481,92,40631,1
30,46420,376,21,33414,1
60,31163,776,23,28120,0
51,83879,753,70,3260,1
21,49730,569,72,23410,1
60,58366,389,11,9362,0
48,68641,375,55,15402,0
48,26235,488,61,26293,0
44,81989,465,37,3223,1
58,24131,671,10,31970,1
42,99328,433,17,2092,1
41,21404,535,76,626,0
29,62679,471,50,959,1
38,30769,394,17,2883,0
34,30661,523,43,12861,1
19,85673,839,26,30696,0
45,53561,434,24,46797,0
31,31903,524,66,34392,0
69,73454,318,34,49002,1
26,68991,430,96,35054,1
21,58656,401,88,8649,0
22,98734,776,94,16982,1
66,52345,609,78,24273,1
30,60929,397,58,33428,1
38,77461,761,86,25433,1
31,96099,581,93,22947,0
35,59130,333,84,10511,1
26,91591,564,16,38557,0
43,65318,716,16,27722,0
59,86723,702,72,2839,1
61,79116,594,2,49095,0
44,61587,305,88,29177,1
58,60156,578,80,26712,0
38,74164,408,64,18676,1
47,30043,751,80,16199,1
61,33787,410,2,21044,1
27,84008,633,42,20565,1
49,57556,323,4,18602,0
23,54034,824,10,4673,0
43,40191,492,23,40571,1
41,89324,337,78,67,1
58,35533,764,24,35945,0
69,35297,443,74,40964,0
63,31347,730,95,39156,1
31,92498,375,60,8764,0
62,86580,322,90,827,0
43,25660,787,15,29291,0
53,80146,689,27,34792,1
24,86816,549,92,31931,0
54,91828,329,85,35662,0
53,54926,833,78,20806,1
67,80138,812,7,16368,1
19,48249,797,39,14539,0
46,61131,423,70,26662,1
37,63490,750,35,16112,0
59,64460,784,16,32749,1
57,80372,399,26,29446,0
69,92765,731,68,26855,0
26,27574,664,61,4465,1
48,29089,594,10,7683,0
38,30030,681,26,44522,1
52,36706,318,13,13597,0
46,23127,576,43,9350,1
35,59464,374,72,6714,1
69,23413,318,27,37064,0
47,88627,560,12,14766,1
30,52827,823,59,36041,0
28,39235,792,42,10497,0
42,24419,834,32,49802,1
43,46529,550,16,34440,1
37,95470,604,50,11397,0
42,45535,310,35,7829,1
27,55741,394,22,42765,1
30,31276,357,71,43023,0
49,94309,808,96,39122,1
52,53566,411,91,47621,1
42,40371,723,82,29151,0
41,64431,565,41,14722,0
46,76595,478,47,14772,0
52,58721,758,11,6012,1
69,99650,340,7,21728,0
69,37597,504,63,28578,1
66,78620,496,93,28274,1
38,43718,747,68,46753,0
29,65666,783,17,25716,1
62,67860,708,25,5390,1
65,77120,546,59,13692,0
68,54501,405,37,28763,0
24,84372,384,74,42604,0
24,91670,758,54,21644,0
38,40162,603,80,16630,0
34,30291,596,12,19118,0
64,84276,629,17,11403,0
21,80263,470,9,36256,1
62,78137,789,32,14778,0
66,25678,476,82,30420,1
50,82564,689,57,683,0
25,63898,554,88,14893,1
35,83310,477,8,35822,1
33,29936,513,33,5690,0
48,46360,641,12,9605,0
65,80396,450,34,21341,1
58,38769,503,67,44583,1
34,48009,569,52,47309,1
46,62868,628,1,23898,0
58,60819,408,29,23736,0
34,46256,533,5,10756,0
43,53439,645,38,21139,1
27,77332,806,21,42065,0
32,33993,584,59,24780,1
48,93886,486,98,49213,0
57,20410,376,94,10253,1
66,80596,445,20,33144,0
25,43416,370,95,16607,1
66,45936,760,88,38216,1
62,57341,488,43,16519,1
57,23814,664,62,40851,0
19,65701,667,37,19095,0
32,97240,519,2,9320,1
41,55717,721,63,17778,1
45,55037,808,74,1780,0
23,20081,417,43,17575,0
57,53576,455,30,24311,1
20,24483,737,39,20369,0
33,70655,809,66,49765,0
19,98344,600,3,29301,0
27,28237,726,76,26070,1
20,57338,406,99,7876,1
28,89300,716,1,45328,1
64,29400,804,1,2336,0
42,73117,740,29,111,0
19,77967,536,9,12560,1
26,93689,527,12,5491,0
36,20356,531,57,43798,0
66,90172,307,12,27463,0
47,63479,599,74,38496,1
18,76206,726,22,2054,1
40,64388,636,83,40512,1
57,27015,431,77,37827,1
18,36862,318,39,45101,0
28,44330,489,84,26410,1
33,58268,644,50,20183,1
46,26205,636,60,32855,1
56,28852,438,36,14691,1
64,79489,357,90,15538,0
24,90000,379,88,10449,0
55,32550,530,62,16428,1
21,80894,537,79,31771,0
53,66870,302,58,15373,0
27,96751,415,58,924,0
41,92633,502,40,19307,1
47,77965,602,44,11411,0
68,22581,377,99,36262,0
27,85494,834,84,28576,1
61,30342,805,63,36880,0
69,81452,577,23,3429,0
58,73580,579,21,38405,0
24,64316,454,16,46676,1
50,86476,316,98,48293,0
37,66075,626,68,28653,1
23,84645,424,8,21816,1
39,32832,684,46,7162,0
33,53052,677,18,33260,0
33,75122,543,23,44864,0
51,79284,653,82,46111,0
40,89304,720,37,29063,0
20,61232,664,64,42469,1
39,72833,698,80,42556,0
45,60402,409,90,16661,0
36,77148,355,90,48652,0
55,40298,342,82,1209,1
59,57947,679,51,29637,1
57,49347,526,35,16054,0
38,70549,569,20,38714,0
50,79030,744,20,23900,0
20,97200,535,32,23060,1
50,50988,511,75,49910,1
25,48383,399,63,6442,1
56,25381,488,77,9681,1
28,34526,308,98,12738,0
59,94153,652,13,37209,0
45,72719,515,92,44849,0
45,99530,707,71,3568,1
46,24760,496,97,9548,0
37,72146,728,86,9652,1
60,36951,575,27,26720,0
48,77022,523,95,32768,1
69,77790,657,40,43525,1
34,97101,666,70,40154,0
31,30761,744,59,9282,1
53,37028,775,29,1658,0
50,24517,604,30,18679,0
38,74826,366,87,21008,0
54,40636,675,35,44109,1
51,61385,310,96,3922,1
59,23041,664,55,13256,1
35,40078,431,69,19408,0
26,31445,587,3,13894,1
35,34645,735,42,21235,1
22,52694,534,39,32524,1
29,48434,653,44,41081,0
65,87043,340,79,41426,1
19,95516,509,66,11436,1
19,85023,627,55,42040,1
38,63733,681,31,10012,1
33,21664,624,33,17711,0
53,79120,380,97,10940,1
52,51024,786,14,49004,1
37,25721,338,94,42070,1
51,86832,477,98,918,0
51,92984,387,49,18243,1
37,70238,604,29,25935,1
29,40481,754,8,45805,1
62,42005,795,77,43313,1
68,41866,764,49,16179,1
40,25325,575,16,46264,0
50,33900,774,89,35221,1
24,84676,600,60,31780,1
68,36458,757,40,3777,1
62,77914,544,33,10172,0
21,99532,423,3,44442,1
65,97027,435,13,37930,0
67,88629,550,46,19857,0
32,23907,343,77,29980,1
28,68357,617,26,32711,0
22,68310,407,34,35726,1
31,47199,638,11,17108,0
60,83496,382,33,14018,1
67,81643,718,85,39125,0
57,68038,711,87,29387,0
26,58570,561,40,46722,0
61,60254,396,85,29220,0
49,41423,360,39,5906,1
38,40330,375,46,44838,0
42,74055,671,82,18602,0
35,93063,527,75,4883,0
28,53074,530,81,20351,1
54,35058,798,42,30679,1
48,49489,635,1,14666,1
48,53472,737,67,25424,0
58,32719,366,69,19173,0
57,30940,769,24,5911,0
35,81493,357,39,45499,1
39,93780,654,96,7046,0
34,78228,726,82,17664,0
62,49529,495,54,2107,1
40,32455,648,48,39873,1
55,27036,511,20,36655,1
45,82353,328,2,4937,0
24,72683,441,8,35667,0
51,22711,684,66,8695,1
19,70860,508,43,47024,1
61,40998,570,82,36271,0
19,55634,415,74,42014,0
39,99452,388,67,15922,0
18,49465,568,44,11451,1
51,39945,780,2,17467,1
54,76034,835,34,23775,0
28,57023,717,6,6222,1
44,53457,694,47,16714,0
31,85654,784,51,47298,0
25,55623,324,21,10469,1
34,52863,404,80,21982,1
30,68928,715,80,46321,1
57,22550,364,61,22934,0
64,39281,328,66,49243,1
24,71285,758,16,45894,0
32,47918,321,32,2934,0
58,54024,315,38,42271,1
63,20918,530,16,28230,1
32,23176,656,55,13820,0
60,31748,527,8,14128,1
53,44716,814,63,30709,0
31,84533,526,27,31149,1
47,38412,735,4,14119,0
64,47266,586,53,34547,1
53,73266,846,32,14525,0
31,41739,417,85,49794,1
21,48326,733,14,2561,1
26,20269,503,69,29877,0
50,20667,668,88,32306,1
25,53182,834,94,39778,0
32,82136,364,85,14821,1
55,87244,788,94,41694,0
46,27282,408,24,24594,1
18,76617,554,87,48789,1
55,31778,718,32,37524,0
69,41896,362,90,2547,1
44,91760,309,58,37502,0
31,48954,346,56,7828,1
25,35922,422,20,5711,1
24,45956,678,98,42524,0
41,96263,332,2,18720,0
33,70926,305,73,4554,1
18,54480,832,45,20745,1
59,80591,713,15,26004,1
29,28586,773,2,49296,0
58,41820,832,65,48953,1
27,80501,669,47,45897,1
59,79250,472,85,6917,0
52,69184,673,73,34441,0
51,61321,686,41,5933,0
26,20171,375,91,13638,0
66,90431,332,38,49674,0
39,47351,371,52,29625,0
54,98258,602,50,46074,0
29,83293,481,20,24613,0
53,92459,590,86,23958,1
59,65295,818,17,25212,1
49,85103,559,62,36568,1
34,83765,548,50,13250,0
19,92138,502,66,48859,0
48,31405,308,63,3208,1
37,36617,442,79,12547,1
55,36972,391,9,11313,1
22,54575,585,33,23492,0
25,61819,668,45,40012,0
33,34918,599,33,35912,1
49,30513,578,4,34234,0
20,46833,623,65,14193,0
26,60494,761,9,40979,0
53,63570,771,72,33514,1
50,51270,728,80,4803,0
23,47280,527,93,11115,1
49,89223,551,74,995,1
35,33869,472,23,22490,1
21,89920,314,74,41868,1
61,78708,432,94,43772,0
63,40596,745,1,28043,0
45,87254,767,16,42758,0
52,50328,629,70,28719,1
68,67816,653,19,45159,1
51,88768,386,34,32784,1
51,76083,716,81,9906,0
66,65718,781,60,17736,1
54,79647,717,63,42469,1
50,58682,713,60,3495,1
33,48942,451,49,37537,0
55,66931,827,75,46957,0
54,70098,668,93,24197,1
61,28426,302,99,7784,0
34,30145,586,60,19525,0
40,59373,439,28,37596,0
28,25313,465,77,6895,0
68,54529,473,4,32005,1
51,81589,787,52,2477,1
42,39517,745,80,2092,0
65,87440,625,54,36263,0
36,61263,608,34,26499,1
25,28153,589,85,12031,0
21,75427,756,16,47383,0
23,74756,326,84,44991,0
41,65856,695,35,1969,1
37,51824,667,36,42548,1
20,80465,829,81,16786,1
58,38546,469,37,4330,0
40,64466,585,87,15034,1
36,41794,336,46,29023,0
18,98062,597,54,11557,1
20,65032,326,35,46450,0
40,37343,405,55,41319,0
18,97416,811,6,20372,1
64,89421,454,65,45041,0
22,33601,316,65,10276,0
45,60638,422,3,34134,0
65,51479,761,45,19246,0
22,38138,382,51,22525,0
36,42442,419,79,26832,0
61,90774,472,73,38686,1
30,34487,739,98,5610,0
47,97051,552,25,40485,1
25,61771,723,81,35330,0
34,54497,302,55,21934,0
42,37212,474,72,6076,0
29,90055,796,66,44363,1
63,45807,667,6,29320,0
46,67362,707,23,41812,1
60,67382,502,50,12583,1
18,71543,542,77,18534,0
19,25821,842,97,39267,0
65,61428,602,10,18164,0
51,98072,428,35,28245,1
50,87965,631,86,26629,1
18,69450,301,77,28942,1
27,63339,635,69,31153,1
35,33528,781,70,48330,0
39,29525,365,12,41609,0
48,80147,776,87,7462,1
19,20029,405,49,45022,0
40,21584,628,47,14099,1
20,57480,519,93,18044,1
63,48302,727,95,14595,0
61,79222,556,2,34989,1
41,81994,469,86,4043,0
42,95170,760,18,28314,0
58,54899,728,24,21936,0
30,37906,646,14,3589,0
27,30793,845,38,39860,1
23,29819,406,41,4079,0
22,46015,331,34,5618,1
67,29799,616,68,40227,1
56,45647,520,74,44516,0
33,57102,561,72,39542,0
60,23736,396,38,39158,0
38,36586,590,91,16088,0
59,25375,837,63,1311,0
57,54327,595,30,9804,0
22,30691,553,67,25651,0
50,23874,365,39,29644,0
20,82119,449,29,30004,1
32,37605,724,96,13213,0
27,75017,614,42,43164,0
18,37228,526,49,15200,1
27,58698,637,88,18462,0
33,54515,369,92,21661,1
48,29978,687,95,20045,0
61,86967,649,19,18070,1
45,73289,819,29,4579,1
54,96321,640,80,35296,0
44,51190,321,33,19995,0
28,92190,332,99,29944,1
38,82455,317,87,36007,1
54,53105,329,82,26911,1
55,90563,675,39,4072,1
51,97811,313,37,44535,0
39,83742,400,13,38745,0
27,50213,521,17,40726,0
21,64340,512,8,17037,1
61,22707,554,45,21444,0
22,28695,824,35,31048,1
40,68630,799,17,9991,0
33,82667,793,75,9932,0
36,31450,680,19,7352,1
32,51370,519,50,7855,1
68,62589,380,77,47573,0
42,71313,504,98,37429,0
29,83015,790,22,45875,0
50,43245,524,84,13540,0
59,67892,780,36,27108,0
25,50934,397,95,34443,1
20,26852,426,31,19510,1
61,24589,512,18,30788,0
56,83277,505,92,15209,0
69,55138,722,20,36909,1
55,53183,731,62,39584,1
22,65059,620,34,10872,0
63,76179,641,22,10250,1
56,90118,302,50,33462,1
64,57497,605,72,21156,1
65,44350,654,93,10518,1
49,39785,351,22,10083,1
40,72412,465,3,27594,1
36,96852,547,45,3366,1
44,55335,821,2,16598,0
38,50666,387,73,43596,0
51,48487,538,73,14294,1
19,66237,607,26,19000,1
26,65557,563,59,4429,0
48,24497,687,1,23776,0
49,94552,589,53,11123,1
27,76839,715,57,5496,0
53,30703,549,80,39292,0
42,87609,544,43,43078,1
18,28340,693,18,20208,1
39,91727,760,39,5981,0
22,47186,675,31,16240,1
68,46045,655,46,12187,0
50,40294,414,1,41794,0
34,34378,806,46,32002,1
39,36001,619,1,30435,0
36,57437,475,56,31071,0
52,24099,678,46,149,0
52,82164,480,88,9877,0
61,85290,691,55,13140,0
36,94800,474,56,20932,1
44,81434,838,78,5552,0
28,66330,628,23,16260,0
59,65131,319,48,44630,1
45,44907,693,62,42818,1
27,80315,839,8,44162,0
52,36382,479,66,22024,0
35,69640,429,5,39577,1
22,71579,485,38,33162,1
23,76092,686,97,12434,0
39,27463,368,4,10972,1
47,46738,417,39,25173,1
35,32084,307,8,47542,0
62,57914,767,93,13894,0
18,28928,519,93,39772,0
21,49155,681,37,10253,1
59,85744,342,38,16,0
65,75231,474,94,29414,0
65,70282,643,60,23691,1
41,88091,557,12,4536,1
34,81294,532,72,48858,1
60,75917,332,59,48578,0
38,24421,752,19,34767,1
25,54491,471,67,11637,1
63,95001,387,40,9888,0
35,93343,711,23,25796,0
50,90705,731,16,32422,0
47,97791,524,28,32418,1
26,80741,741,90,18702,0
69,82673,388,50,10532,0
28,76581,584,12,5391,1
21,62441,479,44,1839,0
19,65798,616,88,18052,0
44,58605,632,78,3303,0
35,29119,376,18,17423,1
54,72816,447,60,14000,0
51,24944,657,40,4218,0
28,72260,402,87,23510,0
19,98592,697,15,33859,0
48,31904,844,54,14807,1
61,63062,636,67,47150,1
42,96439,765,63,6961,1
59,82291,662,55,19548,0
36,79112,311,40,40030,0
49,93446,581,10,3710,0
53,56106,425,55,14282,1
24,68856,484,96,40577,1
31,62907,604,9,2227,1
62,66132,711,73,9438,1
18,94415,311,63,13591,1
69,21049,705,61,15498,0
50,92062,826,59,18606,0
51,73816,763,86,47051,0
33,98420,658,66,7103,0
48,68424,365,63,12731,0
19,23880,477,45,15447,0
29,54937,637,33,43561,1
36,50072,520,96,41378,0
32,88944,598,75,9851,0
33,37480,806,26,36550,1
33,34890,700,30,26961,0
45,55288,709,16,14426,0
28,22036,470,81,22973,1
23,72501,564,89,40447,1
44,88080,576,88,10969,0
34,94304,543,56,6798,0
56,87814,620,10,40738,1
28,42108,372,58,9810,1
30,97618,793,5,2044,1
65,26958,710,29,1719,1
30,92462,505,39,30010,1
25,30896,847,16,25541,1
42,99322,742,86,40938,1
58,86148,650,41,7205,0
54,60591,729,44,23913,1
31,61870,782,37,21083,0
38,96580,509,9,23811,1
60,24997,572,34,22819,1
61,49439,660,65,9896,0
37,96407,764,82,16462,0
37,90763,607,19,28356,1
59,53802,413,50,32648,1
44,84024,730,81,46295,1
50,56298,647,39,39348,0
48,85216,806,85,34677,0
33,70462,654,16,17545,1
24,58927,697,34,5541,0
33,21034,847,47,15389,1
63,82468,462,84,38830,1
21,88747,849,38,19504,1
20,48877,564,67,48303,0
47,28585,312,74,22772,1
36,65058,538,32,2625,0
44,20339,834,44,2605,0
46,34169,779,63,22076,1
66,47416,844,73,1141,0
61,86301,623,14,5208,0
34,81714,360,35,25375,1
18,59278,782,26,37790,1
38,62420,405,4,43824,1
50,79061,729,66,8686,1
42,26903,758,1,40904,0
28,70757,464,2,8835,0
52,38165,340,54,27223,0
53,52672,449,4,11214,1
56,48873,357,94,43379,0
67,88437,352,68,44576,1
45,66224,348,20,42195,1
37,66556,489,73,5966,0
56,59233,847,63,44647,0
60,62135,464,87,15987,0
42,65345,789,28,48078,1
63,43950,323,96,2740,0
25,87954,618,21,30899,0
49,42837,783,97,19640,0
37,44390,431,39,22002,0
65,54792,324,46,32000,0
67,82342,330,57,28343,1
61,57551,704,91,31267,1
58,49429,552,7,11336,1
37,96027,304,19,30644,0
26,64201,623,5,43216,1
30,79188,779,72,32933,0
55,27532,699,55,7006,1
39,46901,492,96,34871,1
47,58603,420,45,40679,0
54,78332,749,94,20859,1
59,63185,755,41,35816,0
40,35650,525,42,20855,0
28,75961,408,32,32583,0
31,37544,452,46,3824,1
33,85351,653,4,31770,0
56,58119,473,6,15581,1
45,79256,744,67,40657,0
67,50253,712,2,25735,1
57,61550,675,21,23101,1
44,45269,649,94,32400,0
63,57932,624,91,3002,1
27,38472,770,14,7209,1
63,55530,811,29,49910,1
37,82465,419,16,2063,1
44,57765,654,50,22246,1
39,31994,370,4,31385,1
62,95495,778,78,29077,0
49,91992,797,57,41688,1
49,25327,683,16,31583,1
66,98631,386,11,45214,1
55,24872,663,63,34131,1
64,80706,709,95,28099,0
57,83998,576,56,2275,1
22,59933,508,29,39304,1
57,71715,426,74,44070,0
26,27500,615,47,14239,0
24,82117,610,38,16118,1
35,94254,424,38,22555,1
63,61506,662,92,12715,1
57,53113,500,99,26451,0
18,44630,803,97,42029,1
66,88207,666,95,6064,0
23,98887,623,72,43861,0
31,21348,407,95,4643,1
41,41380,316,54,39077,1
34,77874,809,69,36185,1
34,61075,554,85,6340,1
61,25730,598,25,45123,1
38,31068,308,9,17816,0
65,90027,828,21,14447,1
52,42962,805,55,17914,0
66,45633,350,66,12062,1
51,26359,351,70,9384,1
30,97355,823,20,7754,1
31,55022,393,77,32331,0
21,43831,494,78,31945,0
41,29183,455,3,38576,1
23,93573,420,44,6071,1
37,47051,602,41,4243,0
49,27326,727,25,6266,0
40,23045,746,51,12067,0
58,94805,752,15,1392,0
31,56996,703,77,5016,0
39,60035,647,28,5467,0
34,88337,591,59,34528,1
57,52029,680,68,19580,0
68,95962,411,90,5918,1
19,71405,424,45,33928,1
66,56478,381,83,17140,0
24,27924,553,65,39184,0
52,27411,341,29,36363,1
53,52320,403,28,16098,1
67,86473,605,35,3486,0
31,85290,330,13,19218,1
37,37030,794,51,49710,1
45,26056,379,97,29387,0
30,78980,324,69,48283,1
66,40960,334,14,20651,1
61,72788,410,73,14970,0
24,97469,628,68,49420,0
20,51546,472,66,46414,1
22,54526,834,78,40538,1
69,66690,390,3,16184,1
50,53949,303,4,11386,0
